frame_id,track_id,x,y,w,h,time
437,48,970,126,51,113,17127
437,52,871,55,46,77,17127
438,18,728,109,50,136,17166
438,24,1102,119,49,90,17166
438,32,1189,120,38,88,17166
438,47,902,100,50,114,17166
438,48,973,127,50,112,17166
438,52,870,54,48,78,17166
438,55,1218,107,31,93,17166
439,18,728,109,50,136,17206
439,24,1097,120,50,90,17206
439,32,1186,123,37,85,17206
439,47,903,100,50,115,17206
439,48,976,126,51,113,17206
439,52,871,54,47,78,17206
439,55,1219,108,31,92,17206
440,18,727,109,49,135,17245
440,24,1095,120,50,89,17245
440,32,1184,124,37,84,17245
440,47,903,101,50,115,17245
440,48,979,126,50,113,17245
440,52,871,54,47,77,17245
441,18,726,107,50,137,17284
441,24,1093,120,49,89,17284
441,32,1180,125,37,83,17284
441,47,904,102,51,112,17284
441,48,980,126,50,113,17284
441,52,870,54,49,79,17284
441,55,1220,104,32,96,17284
442,18,725,105,50,140,17323
442,24,1091,120,50,89,17323
442,32,1177,126,38,81,17323
442,47,905,102,51,112,17323
442,48,986,126,49,111,17323
442,52,870,53,49,79,17323
442,55,1220,103,32,98,17323
443,18,724,104,50,140,17362
443,23,898,103,51,105,17362
443,24,1089,120,49,89,17362
443,32,1176,126,38,81,17362
443,47,916,102,49,112,17362
443,48,989,127,48,110,17362
443,55,1221,103,32,99,17362
444,18,725,103,50,141,17402
444,23,896,102,50,106,17402
444,24,1087,121,48,88,17402
444,32,1174,125,39,83,17402
444,47,920,102,49,112,17402
444,48,991,127,48,110,17402
445,18,726,104,47,138,17441
445,23,894,100,47,103,17441
445,24,1085,121,48,88,17441
445,32,1172,125,39,82,17441
445,47,922,102,48,110,17441
445,48,993,127,48,110,17441
446,18,726,104,46,133,17480
446,23,886,97,45,100,17480
446,24,1084,116,49,90,17480
446,32,1170,125,39,82,17480
446,47,924,102,48,112,17480
446,48,994,128,47,109,17480
446,52,869,54,53,88,17480
447,18,726,104,45,130,17519
447,23,882,97,44,99,17519
447,24,1083,114,49,91,17519
447,32,1167,125,39,80,17519
447,47,926,101,49,115,17519
447,48,996,129,47,108,17519
447,52,870,54,52,90,17519
448,18,725,105,45,128,17558
448,23,881,98,42,97,17558
448,24,1083,113,49,91,17558
448,32,1164,125,39,80,17558
448,47,930,109,46,110,17558
448,48,998,129,47,108,17558
448,52,869,54,53,93,17558
449,18,725,105,45,128,17598
449,23,878,97,43,98,17598
449,24,1078,112,49,94,17598
449,32,1161,123,41,84,17598
449,47,931,109,48,112,17598
449,48,1000,129,48,110,17598
449,52,869,54,53,94,17598
450,18,725,105,45,129,17637
450,23,872,96,44,98,17637
450,24,1076,112,49,94,17637
450,32,1159,122,43,85,17637
450,47,932,107,49,117,17637
450,48,1003,128,48,111,17637
450,53,874,62,51,131,17637
451,18,724,103,45,131,17676
451,24,1074,113,49,93,17676
451,32,1151,122,44,87,17676
451,47,932,106,52,119,17676
451,48,1005,129,48,108,17676
451,53,872,58,51,136,17676
452,18,723,103,46,131,17715
452,24,1070,116,49,93,17715
452,32,1148,122,45,88,17715
452,47,932,107,51,118,17715
452,48,1006,129,47,108,17715
452,53,869,54,52,141,17715
453,18,723,102,46,132,17754
453,24,1068,117,49,93,17754
453,32,1145,121,45,89,17754
453,47,937,110,51,116,17754
453,48,1011,129,46,106,17754
453,53,869,52,52,143,17754
454,18,722,101,47,132,17794
454,24,1067,118,48,93,17794
454,32,1143,121,45,89,17794
454,47,942,112,51,113,17794
454,48,1014,130,45,104,17794
454,53,869,51,52,144,17794
455,18,719,102,47,131,17833
455,24,1066,117,48,94,17833
455,32,1141,115,47,93,17833
455,47,946,112,50,112,17833
455,48,1016,130,45,104,17833
455,53,868,48,52,149,17833
456,18,718,101,47,131,17872
456,24,1065,117,47,96,17872
456,32,1138,112,48,96,17872
456,47,950,113,50,112,17872
456,48,1017,129,46,107,17872
456,53,867,47,53,151,17872
457,18,718,103,46,128,17911
457,24,1064,119,45,93,17911
457,32,1137,111,47,97,17911
457,47,950,98,53,122,17911
457,48,1019,129,46,107,17911
457,53,867,46,52,151,17911
458,18,718,104,45,126,17950
458,24,1062,120,45,93,17950
458,32,1135,111,46,96,17950
458,47,953,104,53,121,17950
458,48,1021,129,47,109,17950
458,53,867,46,52,149,17950
459,18,717,104,45,126,17989
459,24,1061,120,43,94,17989
459,32,1135,113,43,91,17989
459,47,955,104,53,124,17989
459,48,1023,128,48,113,17989
459,53,861,45,54,149,17989
460,18,717,104,44,125,18029
460,24,1059,121,44,93,18029
460,32,1135,114,40,88,18029
460,47,955,104,53,126,18029
460,48,1025,127,49,115,18029
460,53,856,46,56,147,18029
461,18,718,100,43,122,18068
461,32,1130,114,41,90,18068
461,47,961,104,52,125,18068
461,48,1027,127,49,115,18068
461,53,852,48,58,144,18068
462,18,717,99,43,120,18107
462,32,1125,114,43,91,18107
462,47,964,108,51,121,18107
462,48,1028,131,49,112,18107
462,53,849,48,60,144,18107
463,18,718,98,41,119,18146
463,23,838,99,44,93,18146
463,32,1121,114,44,92,18146
463,47,967,111,50,117,18146
463,48,1028,133,49,111,18146
463,53,846,52,62,139,18146
464,18,717,103,42,120,18185
464,23,836,97,47,96,18185
464,32,1119,114,43,91,18185
464,47,971,113,49,116,18185
464,48,1028,135,49,108,18185
464,52,872,47,48,80,18185
464,53,844,51,62,140,18185
465,18,716,99,42,120,18225
465,23,834,97,48,96,18225
465,32,1117,117,41,86,18225
465,47,973,115,49,113,18225
465,48,1033,134,51,111,18225
465,52,872,46,47,78,18225
465,56,949,99,40,94,18225
466,18,716,98,41,120,18264
466,23,831,97,48,95,18264
466,32,1114,117,42,85,18264
466,47,974,116,50,112,18264
466,48,1036,133,52,112,18264
466,52,870,51,51,82,18264
466,56,950,100,40,93,18264
467,18,716,98,40,118,18303
467,23,829,97,46,94,18303
467,32,1112,117,43,85,18303
467,47,977,117,51,111,18303
467,48,1039,134,51,110,18303
467,52,870,51,52,86,18303
467,56,949,100,40,93,18303
468,18,715,98,41,117,18342
468,23,829,98,44,91,18342
468,32,1107,117,42,85,18342
468,47,979,118,51,111,18342
468,48,1042,136,52,108,18342
468,52,870,52,52,85,18342
468,56,947,101,40,92,18342
469,23,826,97,44,92,18381
469,32,1105,117,41,83,18381
469,47,985,118,51,111,18381
469,48,1046,136,50,107,18381
469,52,871,53,51,84,18381
469,56,945,99,42,95,18381
470,23,825,99,41,89,18421
470,32,1102,116,40,84,18421
470,47,990,117,51,112,18421
470,48,1049,137,50,106,18421
470,52,871,53,50,83,18421
470,56,943,97,43,97,18421
471,23,822,98,42,92,18460
471,32,1099,115,40,85,18460
471,47,993,116,51,113,18460
471,48,1051,137,51,107,18460
471,52,871,54,49,81,18460
471,56,942,98,43,95,18460
472,18,715,98,40,117,18499
472,23,816,95,43,98,18499
472,32,1097,113,40,86,18499
472,47,994,114,51,116,18499
472,48,1053,138,51,106,18499
472,52,870,55,50,81,18499
472,56,936,98,43,94,18499
473,18,715,98,40,116,18538
473,23,813,93,45,102,18538
473,32,1095,113,40,87,18538
473,47,999,113,50,117,18538
473,48,1057,139,50,105,18538
473,52,870,54,50,82,18538
473,56,934,97,43,95,18538
474,18,716,99,39,115,18577
474,23,811,92,45,103,18577
474,32,1093,114,39,85,18577
474,47,1001,114,50,116,18577
474,48,1060,140,50,103,18577
474,52,870,54,50,82,18577
474,56,931,97,44,96,18577
475,18,716,99,39,114,18617
475,23,809,92,44,102,18617
475,32,1090,114,38,85,18617
475,47,1004,117,48,112,18617
475,48,1063,143,49,100,18617
475,52,871,55,49,80,18617
475,56,930,96,44,97,18617
476,18,715,98,39,112,18656
476,23,807,93,43,100,18656
476,32,1088,114,37,85,18656
476,47,1005,117,50,116,18656
476,48,1064,144,49,99,18656
476,52,872,55,48,80,18656
476,56,928,96,44,97,18656
477,18,715,96,39,113,18695
477,23,805,93,43,98,18695
477,47,1010,119,49,114,18695
477,48,1064,142,50,101,18695
477,52,872,55,48,80,18695
477,56,928,97,43,96,18695
478,18,716,96,38,113,18734
478,23,804,93,43,98,18734
478,47,1013,119,48,113,18734
478,48,1064,139,53,106,18734
478,52,872,55,48,80,18734
478,56,927,97,43,96,18734
478,58,958,103,34,91,18734
479,18,715,95,39,113,18773
479,23,803,94,42,95,18773
479,47,1014,120,49,111,18773
479,48,1066,127,57,116,18773
479,52,871,54,49,81,18773
479,56,925,97,44,96,18773
479,58,957,102,35,94,18773
480,18,715,96,39,113,18813
480,23,800,93,41,96,18813
480,47,1016,120,49,111,18813
480,48,1068,129,56,117,18813
480,52,871,54,49,80,18813
480,56,922,98,44,94,18813
480,58,956,102,36,95,18813
481,18,715,96,39,112,18852
481,23,799,93,39,95,18852
481,47,1018,121,51,113,18852
481,48,1071,131,54,115,18852
481,52,871,54,49,81,18852
481,56,921,99,43,95,18852
481,58,955,103,36,94,18852
482,18,715,95,38,114,18891
482,23,794,91,40,98,18891
482,47,1020,122,51,112,18891
482,48,1072,134,53,112,18891
482,52,872,54,48,81,18891
482,56,919,100,43,93,18891
482,58,955,103,36,95,18891
483,18,716,96,38,112,18930
483,23,791,91,40,100,18930
483,47,1022,123,51,110,18930
483,48,1071,134,53,112,18930
483,52,871,55,48,79,18930
483,56,913,101,42,93,18930
483,58,953,103,37,95,18930
484,18,715,97,38,111,18969
484,23,788,92,39,98,18969
484,32,1088,139,46,101,18969
484,47,1025,121,52,112,18969
484,48,1070,130,51,108,18969
484,52,871,55,48,78,18969
484,56,909,100,44,94,18969
484,58,952,102,38,97,18969
485,18,716,98,37,110,19009
485,23,785,93,38,95,19009
485,32,1089,141,46,100,19009
485,47,1027,121,53,113,19009
485,48,1071,130,51,107,19009
485,52,872,55,46,78,19009
485,56,907,99,45,95,19009
485,58,950,103,38,96,19009
486,18,716,98,36,109,19048
486,23,782,87,39,100,19048
486,32,1091,141,47,101,19048
486,47,1028,121,53,114,19048
486,52,872,55,46,77,19048
486,53,928,100,41,94,19048
486,56,905,99,45,95,19048
486,58,948,101,39,99,19048
487,18,715,98,36,108,19087
487,23,778,90,40,97,19087
487,32,1093,141,48,102,19087
487,47,1034,120,55,116,19087
487,52,871,54,48,78,19087
487,53,931,102,41,93,19087
487,56,903,99,44,94,19087
487,58,946,101,40,100,19087
488,18,714,97,36,108,19126
488,23,776,92,39,95,19126
488,32,1094,142,49,102,19126
488,47,1037,119,56,119,19126
488,52,871,54,48,78,19126
488,56,902,101,43,92,19126
488,58,939,101,40,99,19126
489,18,714,96,36,109,19165
489,23,770,92,40,96,19165
489,32,1097,142,50,103,19165
489,47,1041,121,54,117,19165
489,56,899,103,42,90,19165
489,58,936,100,41,101,19165
490,18,713,95,37,112,19204
490,23,767,93,41,95,19204
490,32,1097,140,53,106,19204
490,47,1044,125,52,111,19204
490,56,896,103,43,90,19204
490,58,933,100,42,103,19204
491,18,712,95,37,111,19244
491,23,765,95,41,93,19244
491,32,1097,139,55,107,19244
491,47,1047,126,50,109,19244
491,56,893,101,44,93,19244
491,58,930,100,44,104,19244
492,18,711,93,36,112,19283
492,23,763,96,40,91,19283
492,32,1097,141,55,105,19283
492,47,1049,127,49,108,19283
492,56,888,99,45,95,19283
492,58,929,100,43,103,19283
493,18,711,92,35,111,19322
493,23,759,88,43,100,19322
493,32,1098,143,55,103,19322
493,47,1051,128,49,107,19322
493,53,882,71,52,122,19322
493,56,885,99,45,95,19322
493,58,928,100,43,101,19322
494,18,711,91,35,111,19361
494,23,757,84,44,104,19361
494,32,1104,144,55,101,19361
494,47,1052,128,50,107,19361
494,53,879,66,52,128,19361
494,58,928,100,43,101,19361
495,23,757,83,43,103,19400
495,32,1107,143,56,102,19400
495,47,1052,130,50,105,19400
495,53,877,66,52,128,19400
495,58,928,101,42,98,19400
496,23,756,83,43,102,19440
496,32,1110,142,56,104,19440
496,47,1052,131,50,104,19440
496,53,880,82,45,112,19440
496,58,927,103,40,93,19440
496,59,950,103,41,95,19440
497,23,754,84,42,100,19479
497,32,1111,141,57,106,19479
497,47,1052,132,50,102,19479
497,53,879,89,42,105,19479
497,58,924,103,41,93,19479
497,59,950,106,39,92,19479
498,23,753,85,41,98,19518
498,32,1115,141,56,106,19518
498,47,1057,130,53,108,19518
498,53,873,77,47,119,19518
498,58,922,103,42,94,19518
498,59,949,107,39,90,19518
499,23,752,86,40,96,19557
499,32,1119,140,56,108,19557
499,47,1060,128,54,110,19557
499,53,869,72,49,125,19557
499,58,915,101,43,97,19557
499,59,948,105,40,92,19557
500,23,744,87,40,95,19596
500,32,1121,139,56,110,19596
500,47,1064,128,52,108,19596
500,53,867,70,48,126,19596
500,58,910,101,44,97,19596
500,59,947,105,39,91,19596
501,18,712,96,31,97,19636
501,23,740,87,40,95,19636
501,32,1127,142,54,105,19636
501,47,1068,128,51,104,19636
501,53,865,61,50,135,19636
501,58,907,99,44,99,19636
501,59,944,103,40,91,19636
502,18,712,96,30,96,19675
502,23,737,89,40,92,19675
502,32,1130,142,53,104,19675
502,47,1072,128,50,102,19675
502,53,861,65,49,129,19675
502,58,905,100,45,99,19675
502,59,936,103,39,91,19675
503,18,710,95,31,98,19714
503,23,735,91,39,89,19714
503,32,1132,142,51,104,19714
503,47,1074,127,51,105,19714
503,53,860,68,47,126,19714
503,58,903,101,44,98,19714
503,59,933,103,39,90,19714
504,18,710,93,31,100,19753
504,23,733,89,40,93,19753
504,32,1133,144,51,101,19753
504,47,1076,126,51,108,19753
504,53,859,68,47,125,19753
504,58,902,103,42,95,19753
504,59,931,103,39,90,19753
505,18,709,93,32,99,19792
505,23,730,87,41,96,19792
505,32,1135,144,50,101,19792
505,47,1075,124,54,114,19792
505,53,858,66,47,126,19792
505,58,898,105,41,91,19792
505,59,929,102,40,91,19792
506,23,728,84,41,99,19832
506,32,1137,144,50,101,19832
506,47,1075,125,53,114,19832
506,53,858,63,47,129,19832
506,58,897,105,40,91,19832
506,59,926,102,41,93,19832
507,23,726,82,41,99,19871
507,32,1138,145,51,100,19871
507,47,1081,126,53,114,19871
507,53,857,61,48,131,19871
507,58,888,104,42,94,19871
507,59,924,101,42,95,19871
508,23,727,83,38,94,19910
508,32,1141,145,51,101,19910
508,47,1084,128,52,111,19910
508,53,856,52,54,143,19910
508,58,884,104,42,95,19910
508,59,922,101,43,96,19910
509,23,720,79,40,103,19949
509,32,1144,144,51,102,19949
509,47,1087,128,51,112,19949
509,53,855,50,58,147,19949
509,58,882,103,42,93,19949
509,59,920,102,44,95,19949
510,23,718,78,40,105,19988
510,32,1145,143,53,104,19988
510,47,1088,128,52,112,19988
510,53,852,50,59,146,19988
510,56,849,97,44,93,19988
510,58,881,103,41,91,19988
510,59,919,103,43,94,19988
511,23,716,77,41,108,20028
511,32,1151,141,52,104,20028
511,47,1090,129,51,111,20028
511,53,850,47,60,149,20028
511,56,837,82,49,106,20028
511,58,880,103,40,88,20028
511,59,917,103,44,93,20028
512,23,715,76,40,110,20067
512,32,1154,140,51,105,20067
512,47,1092,129,51,109,20067
512,56,834,91,46,98,20067
512,58,879,103,39,88,20067
512,59,911,102,45,95,20067
513,23,713,77,40,109,20106
513,32,1155,140,51,104,20106
513,47,1094,129,52,110,20106
513,56,832,94,45,95,20106
513,58,875,103,41,90,20106
513,59,907,100,48,97,20106
514,23,712,77,39,110,20145
514,32,1156,139,51,107,20145
514,47,1096,129,53,110,20145
514,56,828,94,47,97,20145
514,58,873,99,42,96,20145
514,59,906,100,47,96,20145
515,23,709,76,40,112,20184
515,32,1158,140,52,106,20184
515,47,1098,128,54,111,20184
515,53,868,58,52,133,20184
515,56,826,95,47,96,20184
515,58,870,99,43,95,20184
515,59,903,100,48,96,20184
516,32,1160,143,51,103,20224
516,47,1099,128,54,112,20224
516,53,869,59,51,132,20224
516,56,823,95,47,96,20224
516,58,863,100,43,95,20224
516,59,901,99,46,96,20224
517,32,1162,145,50,102,20263
517,47,1103,126,56,114,20263
517,53,869,59,51,131,20263
517,56,820,96,47,95,20263
517,58,860,101,43,96,20263
517,59,899,99,46,96,20263
518,32,1164,147,50,100,20302
518,47,1106,126,55,114,20302
518,56,819,94,47,97,20302
518,58,858,101,45,97,20302
518,59,898,102,44,93,20302
519,32,1166,149,49,99,20341
519,47,1108,126,54,113,20341
519,53,864,52,57,142,20341
519,56,814,87,48,100,20341
519,58,856,99,45,99,20341
519,59,896,103,43,91,20341
520,32,1167,148,51,100,20380
520,47,1111,128,53,109,20380
520,53,862,49,62,145,20380
520,56,812,83,48,103,20380
520,58,853,99,46,99,20380
520,59,894,103,44,92,20380
521,32,1169,147,51,101,20420
521,47,1114,128,52,109,20420
521,53,861,50,63,145,20420
521,56,810,82,49,105,20420
521,58,854,99,44,95,20420
521,59,887,103,44,90,20420
522,32,1171,145,52,102,20459
522,47,1114,128,53,109,20459
522,53,861,49,64,146,20459
522,56,809,83,47,104,20459
522,58,853,99,42,93,20459
522,59,883,103,43,90,20459
523,32,1175,143,53,102,20498
523,47,1115,129,53,107,20498
523,56,808,83,45,102,20498
523,58,850,100,41,91,20498
523,59,881,103,43,89,20498
524,32,1177,141,54,104,20537
524,47,1117,130,52,105,20537
524,56,806,82,45,105,20537
524,58,840,100,42,89,20537
524,59,879,102,44,91,20537
525,32,1178,138,55,109,20576
525,47,1118,130,52,105,20576
525,56,805,82,44,104,20576
525,58,837,100,42,91,20576
525,59,877,100,46,95,20576
526,32,1180,138,55,109,20615
526,47,1119,131,53,104,20615
526,56,801,82,45,104,20615
526,58,836,100,44,91,20615
526,59,875,98,46,97,20615
527,32,1182,137,55,110,20655
527,47,1120,131,53,104,20655
527,56,798,81,44,106,20655
527,58,835,98,45,94,20655
527,59,874,99,45,95,20655
528,32,1185,138,53,107,20694
528,47,1121,129,55,107,20694
528,56,791,81,46,108,20694
528,58,833,99,46,94,20694
528,59,873,98,45,95,20694
529,32,1186,139,53,106,20733
529,47,1122,129,56,109,20733
529,53,866,59,57,137,20733
529,56,788,79,48,111,20733
529,58,830,99,47,95,20733
529,59,871,98,44,95,20733
530,32,1188,139,52,106,20772
530,47,1124,129,54,108,20772
530,53,867,61,54,134,20772
530,56,785,80,47,109,20772
530,58,826,95,49,101,20772
531,32,1189,140,52,106,20811
531,47,1126,127,55,111,20811
531,53,867,61,54,134,20811
531,56,782,81,46,106,20811
531,58,822,94,50,102,20811
531,59,870,98,45,95,20811
531,61,955,102,35,94,20811
532,32,1190,140,51,106,20851
532,47,1128,127,54,111,20851
532,56,779,80,45,107,20851
532,58,813,90,51,107,20851
532,59,863,97,45,94,20851
532,61,953,104,35,92,20851
533,32,1191,140,50,106,20890
533,47,1130,128,54,110,20890
533,53,868,59,53,135,20890
533,56,778,80,45,107,20890
533,58,809,90,51,105,20890
533,59,859,95,46,96,20890
533,61,950,105,35,90,20890
534,32,1191,140,51,107,20929
534,47,1131,128,54,111,20929
534,53,868,54,54,142,20929
534,56,775,76,46,112,20929
534,58,807,89,51,105,20929
534,59,857,95,46,96,20929
534,61,947,102,37,94,20929
535,32,1192,140,49,106,20968
535,47,1133,128,53,111,20968
535,53,868,53,54,143,20968
535,56,772,75,46,115,20968
535,58,806,88,51,106,20968
535,59,856,96,46,95,20968
535,61,946,98,39,100,20968
536,32,1192,139,50,107,21007
536,47,1134,128,53,111,21007
536,53,862,53,56,143,21007
536,56,773,78,43,108,21007
536,58,803,88,51,106,21007
536,59,854,97,46,94,21007
536,61,944,98,40,100,21007
537,32,1193,138,50,109,21047
537,47,1136,129,52,109,21047
537,53,862,52,56,144,21047
537,56,770,80,41,107,21047
537,58,801,88,51,106,21047
537,59,853,99,44,92,21047
537,61,944,101,39,96,21047
538,32,1194,139,49,108,21086
538,47,1138,130,50,106,21086
538,56,768,80,42,108,21086
538,58,800,87,50,107,21086
538,59,850,101,45,92,21086
538,61,940,101,37,93,21086
539,32,1194,139,49,109,21125
539,47,1139,130,50,106,21125
539,56,767,90,38,98,21125
539,58,799,88,49,106,21125
539,59,848,101,45,93,21125
539,61,937,99,38,94,21125
540,32,1195,142,48,106,21164
540,47,1140,130,50,106,21164
540,56,764,95,36,91,21164
540,58,797,88,49,106,21164
540,59,845,100,45,94,21164
540,61,936,98,38,94,21164
541,32,1196,145,46,103,21203
541,47,1142,131,49,103,21203
541,56,761,97,36,89,21203
541,58,796,88,48,105,21203
541,59,839,96,47,97,21203
541,61,934,96,39,98,21203
542,32,1196,147,46,102,21243
542,47,1143,132,49,101,21243
542,56,757,90,38,94,21243
542,58,795,89,48,104,21243
542,59,835,93,48,101,21243
542,61,932,96,40,99,21243
543,32,1196,148,46,101,21282
543,47,1144,132,49,101,21282
543,56,755,86,39,96,21282
543,58,790,89,47,103,21282
543,59,832,92,49,102,21282
543,61,929,95,42,102,21282
544,32,1197,146,47,103,21321
544,47,1145,133,50,100,21321
544,56,752,84,40,98,21321
544,58,787,86,47,103,21321
544,59,831,92,47,101,21321
544,61,928,93,42,104,21321
544,64,871,53,49,82,21321
545,32,1197,144,47,104,21360
545,47,1146,133,50,100,21360
545,56,750,84,41,99,21360
545,58,786,86,44,100,21360
545,59,829,93,46,98,21360
545,61,927,92,42,105,21360
545,64,871,54,49,81,21360
546,32,1197,145,47,103,21399
546,47,1147,131,51,103,21399
546,56,749,82,42,100,21399
546,58,783,86,44,99,21399
546,59,825,91,48,102,21399
546,61,926,93,43,104,21399
546,64,871,54,49,81,21399
547,32,1197,144,47,104,21439
547,47,1148,131,51,103,21439
547,56,745,79,42,103,21439
547,58,781,86,43,97,21439
547,59,824,91,47,103,21439
547,61,927,93,42,103,21439
547,64,872,54,49,80,21439
548,32,1197,144,48,104,21478
548,47,1154,131,51,101,21478
548,56,742,76,43,107,21478
548,58,777,90,42,96,21478
548,59,821,90,47,105,21478
548,61,927,93,42,103,21478
548,64,872,54,49,80,21478
549,32,1196,142,50,106,21517
549,47,1157,131,51,101,21517
549,56,740,77,41,105,21517
549,58,774,92,41,95,21517
549,59,819,90,47,105,21517
549,61,927,95,41,101,21517
550,32,1197,142,49,107,21556
550,47,1158,131,52,102,21556
550,56,740,78,38,102,21556
550,58,768,93,42,95,21556
550,59,814,90,47,105,21556
550,61,927,96,41,100,21556
551,32,1197,142,49,106,21595
551,47,1159,130,53,105,21595
551,56,738,81,37,98,21595
551,58,765,92,43,97,21595
551,59,811,88,49,109,21595
551,61,928,96,40,99,21595
552,32,1200,139,50,110,21635
552,47,1159,130,54,105,21635
552,56,737,80,37,100,21635
552,58,765,94,43,95,21635
552,59,810,87,48,110,21635
552,61,929,97,39,97,21635
553,32,1202,138,49,111,21674
553,47,1160,130,54,105,21674
553,56,734,81,36,100,21674
553,58,764,94,43,96,21674
553,59,808,87,49,110,21674
553,61,929,97,40,97,21674
554,32,1203,138,48,112,21713
554,47,1161,129,54,107,21713
554,56,731,81,36,100,21713
554,58,763,93,43,97,21713
554,59,808,87,48,109,21713
554,61,929,97,40,96,21713
555,32,1204,138,47,111,21752
555,47,1161,129,54,108,21752
555,56,729,78,36,102,21752
555,58,762,94,43,96,21752
555,59,806,87,47,108,21752
555,61,928,97,41,97,21752
555,64,872,56,48,78,21752
556,32,1205,138,46,111,21791
556,47,1162,129,54,108,21791
556,56,728,78,36,102,21791
556,58,759,90,42,95,21791
556,59,803,87,47,108,21791
556,61,928,96,41,99,21791
556,64,872,57,48,77,21791
557,32,1205,138,46,111,21830
557,47,1162,129,54,107,21830
557,56,723,78,35,98,21830
557,58,757,88,41,95,21830
557,59,803,85,45,106,21830
557,61,927,94,43,101,21830
557,64,871,57,48,77,21830
558,32,1206,138,44,111,21870
558,47,1163,130,53,106,21870
558,56,722,78,34,95,21870
558,58,756,88,40,94,21870
558,59,801,84,45,106,21870
558,61,927,95,42,100,21870
558,64,871,57,48,77,21870
559,32,1206,138,44,111,21909
559,47,1164,131,52,103,21909
559,56,721,77,34,94,21909
559,58,753,86,40,97,21909
559,59,800,83,43,104,21909
559,61,927,95,43,101,21909
559,64,871,57,48,77,21909
560,32,1200,138,45,111,21948
560,47,1165,131,51,102,21948
560,56,720,77,33,95,21948
560,58,751,86,40,97,21948
560,59,798,83,43,105,21948
560,61,927,95,43,101,21948
561,32,1197,138,46,111,21987
561,47,1166,132,50,101,21987
561,56,719,77,32,93,21987
561,58,750,86,40,96,21987
561,59,793,82,44,107,21987
561,61,927,95,44,101,21987
562,32,1197,138,47,111,22026
562,47,1166,132,50,100,22026
562,56,717,76,33,95,22026
562,58,744,85,40,99,22026
562,59,791,82,43,108,22026
562,61,928,95,44,102,22026
563,32,1203,142,44,106,22066
563,47,1166,131,50,102,22066
563,56,713,74,34,100,22066
563,58,742,86,40,97,22066
563,59,789,84,43,105,22066
563,61,927,95,45,102,22066
564,32,1205,142,43,105,22105
564,47,1167,131,50,102,22105
564,56,710,73,35,101,22105
564,58,740,85,40,97,22105
564,59,787,84,42,104,22105
565,32,1199,140,46,108,22144
565,47,1167,131,50,101,22144
565,58,739,87,39,94,22144
565,59,784,83,42,104,22144
566,32,1197,139,46,109,22183
566,47,1168,131,49,100,22183
566,58,735,86,40,97,22183
566,59,782,83,42,104,22183
567,32,1195,139,47,108,22222
567,47,1168,132,49,99,22222
567,58,733,85,41,99,22222
567,59,779,82,43,104,22222
567,61,941,100,41,94,22222
568,32,1194,138,48,109,22262
568,47,1168,132,49,98,22262
568,58,732,85,41,99,22262
568,59,777,83,43,103,22262
568,61,943,100,41,94,22262
569,32,1202,141,46,105,22301
569,47,1168,132,50,99,22301
569,58,730,84,41,100,22301
569,59,773,87,44,103,22301
569,61,943,101,41,93,22301
570,32,1205,141,45,105,22340
570,47,1168,132,51,100,22340
570,58,729,83,40,100,22340
570,59,773,90,42,100,22340
570,61,943,101,42,93,22340
571,32,1206,141,45,106,22379
571,47,1169,131,51,101,22379
571,58,728,81,39,101,22379
571,59,769,91,43,99,22379
571,61,943,101,43,94,22379
572,32,1207,141,45,106,22418
572,47,1169,131,52,101,22418
572,58,726,80,39,99,22418
572,59,768,92,43,98,22418
572,61,944,102,44,94,22418
573,32,1207,140,45,107,22458
573,47,1170,131,53,102,22458
573,58,726,79,37,97,22458
573,59,767,89,42,98,22458
573,61,945,100,45,97,22458
574,32,1208,140,45,108,22497
574,47,1171,130,53,101,22497
574,58,722,79,38,98,22497
574,59,765,87,43,100,22497
574,61,946,100,45,97,22497
575,32,1209,140,43,108,22536
575,47,1175,128,56,107,22536
575,58,719,79,38,98,22536
575,59,763,87,43,97,22536
576,32,1209,140,43,108,22575
576,47,1181,134,56,108,22575
576,58,718,80,37,98,22575
576,59,761,86,43,98,22575
577,32,1210,139,42,109,22614
577,47,1183,136,56,108,22614
577,58,716,79,38,100,22614
577,59,760,84,44,102,22614
578,32,1210,138,42,110,22654
578,47,1184,136,56,108,22654
578,58,714,79,38,102,22654
578,59,758,83,45,104,22654
579,32,1210,140,41,108,22693
579,47,1185,137,55,106,22693
579,58,712,79,38,102,22693
579,59,756,82,45,105,22693
580,32,1210,140,40,107,22732
580,47,1185,138,55,106,22732
580,58,711,78,38,102,22732
580,59,755,81,44,105,22732
581,32,1211,139,40,108,22771
581,47,1186,137,55,107,22771
581,58,709,75,39,103,22771
581,59,753,82,44,102,22771
582,32,1211,139,40,109,22810
582,47,1186,137,55,107,22810
582,58,707,74,39,104,22810
582,59,751,83,42,99,22810
583,32,1210,123,44,123,22850
583,47,1187,137,54,107,22850
583,58,706,72,39,107,22850
583,59,750,83,42,99,22850
584,32,1210,118,44,126,22889
584,47,1187,137,54,107,22889
584,58,704,71,39,108,22889
584,59,744,82,43,101,22889
585,32,1211,115,43,128,22928
585,47,1187,137,55,107,22928
585,59,743,82,42,99,22928
586,32,1211,113,44,129,22967
586,47,1187,137,55,108,22967
586,59,740,82,43,99,22967
587,47,1187,136,55,109,23006
587,59,739,83,43,98,23006
588,47,1188,136,55,109,23045
588,59,739,83,43,100,23045
