frame_id,track_id,x,y,w,h,time
310,11,14,175,46,240,12400
311,1,82,72,68,162,12440
311,8,1131,128,57,105,12440
311,11,17,175,47,232,12440
312,1,82,72,69,163,12480
312,8,1130,128,56,105,12480
312,11,23,172,52,240,12480
313,1,81,70,71,169,12520
313,8,1130,130,54,101,12520
313,10,1214,124,34,101,12520
313,11,27,172,55,240,12520
314,1,81,70,71,169,12560
314,8,1130,131,52,98,12560
314,10,1213,124,35,101,12560
314,11,33,173,58,238,12560
315,1,83,72,68,162,12600
315,8,1129,132,52,95,12600
315,10,1213,124,35,102,12600
315,11,39,172,63,239,12600
316,1,85,73,65,154,12640
316,8,1125,132,53,99,12640
316,11,47,172,68,236,12640
317,1,85,72,64,151,12680
317,8,1123,132,54,101,12680
317,11,50,176,72,229,12680
318,1,85,72,64,147,12720
318,8,1123,131,54,103,12720
318,11,51,176,77,232,12720
319,1,85,71,65,147,12760
319,8,1122,131,54,103,12760
319,11,50,170,83,241,12760
320,1,86,70,64,146,12800
320,8,1122,131,53,101,12800
320,11,56,165,86,241,12800
320,13,907,57,79,142,12800
321,1,87,71,64,143,12840
321,8,1120,128,55,106,12840
321,11,61,170,87,233,12840
321,13,906,57,79,142,12840
322,1,89,73,53,115,12880
322,8,1118,126,57,110,12880
322,11,68,175,86,225,12880
323,1,89,74,50,105,12920
323,8,1116,126,58,111,12920
323,11,76,177,84,218,12920
324,1,89,75,50,101,12960
324,8,1114,127,57,110,12960
324,11,82,170,85,221,12960
325,1,89,75,50,102,13000
325,8,1112,127,57,110,13000
325,11,87,164,86,225,13000
326,1,86,74,64,127,13040
326,8,1110,127,58,111,13040
326,11,94,161,85,222,13040
326,13,898,66,70,131,13040
327,1,88,75,56,111,13080
327,8,1109,127,59,111,13080
327,11,105,162,84,219,13080
327,13,898,67,68,127,13080
328,1,89,75,52,103,13120
328,8,1107,126,60,112,13120
328,11,112,160,85,219,13120
328,13,902,91,55,103,13120
329,1,86,73,65,127,13160
329,8,1106,126,60,113,13160
329,11,121,163,87,215,13160
329,13,900,104,48,91,13160
330,1,85,73,70,135,13200
330,8,1104,125,60,114,13200
330,11,127,161,91,216,13200
330,13,899,110,45,85,13200
331,1,85,74,72,138,13240
331,8,1103,126,60,113,13240
331,11,131,158,96,219,13240
332,1,83,74,75,143,13280
332,8,1103,126,59,114,13280
332,10,1212,129,35,97,13280
332,11,131,154,100,224,13280
333,1,81,72,78,152,13320
333,8,1103,126,59,113,13320
333,10,1212,130,35,95,13320
333,11,130,153,104,225,13320
334,1,79,70,80,162,13360
334,8,1102,126,59,113,13360
334,10,1212,130,35,95,13360
334,11,131,152,105,227,13360
335,1,78,69,82,166,13400
335,8,1098,126,59,114,13400
335,10,1211,131,36,94,13400
335,11,134,158,102,217,13400
335,18,923,92,42,98,13400
335,19,876,54,45,135,13400
336,1,80,69,79,162,13440
336,8,1096,125,59,115,13440
336,10,1211,132,36,93,13440
336,11,138,160,99,212,13440
336,18,923,97,40,94,13440
336,19,874,53,46,135,13440
337,1,79,69,78,160,13480
337,8,1095,125,59,115,13480
337,11,146,159,100,214,13480
337,18,924,97,40,94,13480
337,19,871,49,48,141,13480
338,1,81,69,77,160,13520
338,8,1095,125,59,115,13520
338,11,153,157,99,215,13520
338,18,924,98,40,92,13520
338,19,870,45,51,148,13520
339,1,82,69,76,158,13560
339,8,1094,126,58,114,13560
339,11,159,142,100,221,13560
339,18,923,98,40,92,13560
339,19,868,45,52,149,13560
340,1,83,69,74,155,13600
340,8,1094,126,58,114,13600
340,11,166,138,99,221,13600
340,18,923,98,40,91,13600
340,19,865,45,53,149,13600
341,1,82,69,74,156,13640
341,8,1093,127,58,113,13640
341,11,169,134,101,227,13640
341,18,923,97,41,91,13640
341,19,861,45,54,148,13640
342,1,82,69,73,155,13680
342,8,1091,128,60,118,13680
342,11,175,135,98,224,13680
342,18,924,97,41,91,13680
342,19,860,45,55,147,13680
343,1,82,69,74,156,13720
343,8,1090,129,60,119,13720
343,10,1214,155,31,76,13720
343,11,180,139,95,216,13720
343,18,923,97,42,91,13720
343,19,857,46,58,145,13720
344,1,82,69,73,156,13760
344,8,1089,131,59,118,13760
344,10,1214,155,31,76,13760
344,11,184,139,95,216,13760
344,18,924,98,41,89,13760
344,19,857,47,58,143,13760
345,1,82,69,73,156,13800
345,8,1088,132,58,117,13800
345,10,1213,155,32,76,13800
345,11,190,144,91,207,13800
345,19,855,40,61,144,13800
346,1,82,69,73,156,13840
346,8,1087,133,58,115,13840
346,10,1213,155,33,76,13840
346,11,198,147,89,203,13840
346,19,855,44,63,144,13840
347,1,81,68,74,160,13880
347,8,1086,128,58,116,13880
347,10,1213,156,33,76,13880
347,11,202,149,87,199,13880
347,19,854,44,63,144,13880
348,1,80,67,76,165,13920
348,8,1085,126,57,116,13920
348,10,1213,157,33,75,13920
348,11,207,149,86,199,13920
349,1,81,67,75,166,13960
349,8,1082,130,57,115,13960
349,11,211,147,87,201,13960
350,1,81,68,74,165,14000
350,8,1080,126,58,118,14000
350,11,216,147,84,197,14000
351,1,82,68,73,164,14040
351,8,1074,125,58,117,14040
351,11,223,146,79,188,14040
351,22,869,51,52,88,14040
351,23,152,117,58,74,14040
352,1,82,69,72,162,14080
352,8,1071,132,55,112,14080
352,11,226,141,79,187,14080
352,22,870,50,51,88,14080
352,23,152,118,57,73,14080
353,1,83,70,71,161,14120
353,8,1068,128,56,113,14120
353,11,229,140,79,187,14120
353,22,870,52,49,84,14120
353,23,152,118,57,73,14120
354,1,83,70,71,160,14160
354,8,1060,126,61,119,14160
354,11,230,141,80,189,14160
354,22,870,52,49,83,14160
354,23,152,118,57,73,14160
355,1,84,70,69,159,14200
355,8,1059,131,59,114,14200
355,11,233,140,80,192,14200
355,23,152,118,57,73,14200
356,1,84,70,69,158,14240
356,8,1056,131,60,115,14240
356,11,236,137,82,198,14240
356,23,152,118,57,73,14240
357,1,84,70,69,158,14280
357,8,1054,131,61,117,14280
357,11,239,136,84,202,14280
357,22,869,52,49,83,14280
357,23,152,117,58,73,14280
357,24,814,87,40,99,14280
358,1,84,71,70,158,14320
358,8,1052,130,62,119,14320
358,11,242,134,84,205,14320
358,22,869,53,49,82,14320
358,23,153,117,57,73,14320
358,24,812,85,39,99,14320
359,1,84,71,69,158,14360
359,8,1052,130,61,120,14360
359,11,250,139,83,196,14360
359,22,870,53,49,83,14360
359,23,153,117,57,72,14360
359,24,810,87,38,95,14360
360,1,84,71,69,158,14400
360,8,1054,128,58,116,14400
360,11,255,141,82,193,14400
360,22,871,53,48,82,14400
360,23,153,116,57,73,14400
360,24,807,88,36,92,14400
361,1,84,71,70,159,14440
361,8,1049,129,59,118,14440
361,11,259,143,82,190,14440
361,22,871,54,48,81,14440
361,23,152,116,58,74,14440
361,24,804,88,37,94,14440
362,1,83,70,71,161,14480
362,8,1048,128,57,114,14480
362,11,263,143,83,188,14480
362,22,871,55,48,80,14480
362,23,152,116,58,75,14480
362,24,801,93,37,93,14480
363,1,83,70,71,162,14520
363,8,1047,127,56,113,14520
363,11,268,137,84,193,14520
363,22,871,55,48,80,14520
363,23,152,116,58,75,14520
363,24,795,94,38,94,14520
364,1,83,70,71,163,14560
364,8,1045,126,55,113,14560
364,11,271,134,85,194,14560
364,22,871,54,49,81,14560
364,23,152,117,58,75,14560
364,24,792,95,38,93,14560
365,1,83,69,71,165,14600
365,8,1042,125,55,114,14600
365,11,275,129,86,197,14600
365,22,871,54,48,80,14600
365,23,152,117,58,74,14600
365,24,789,99,37,88,14600
366,1,83,69,71,165,14640
366,8,1038,124,56,117,14640
366,11,279,127,85,196,14640
366,22,870,54,49,81,14640
366,23,152,117,58,74,14640
366,24,785,98,37,88,14640
367,1,83,68,71,167,14680
367,8,1035,124,55,117,14680
367,11,282,126,84,197,14680
367,22,870,54,49,81,14680
367,23,152,117,58,74,14680
367,24,782,99,37,86,14680
368,1,82,68,71,167,14720
368,8,1032,124,55,117,14720
368,11,285,123,83,198,14720
368,22,871,54,49,80,14720
368,23,152,116,58,75,14720
368,24,780,98,37,87,14720
369,1,83,68,70,167,14760
369,8,1028,126,54,115,14760
369,11,287,122,83,197,14760
369,22,870,54,50,81,14760
369,23,152,116,58,76,14760
369,24,778,98,36,87,14760
370,1,83,68,70,167,14800
370,8,1025,125,55,116,14800
370,11,290,121,82,198,14800
370,22,870,54,50,81,14800
370,23,152,116,58,76,14800
370,24,777,101,34,81,14800
371,1,83,68,70,166,14840
371,8,1023,123,56,119,14840
371,10,1207,127,44,105,14840
371,11,298,124,79,199,14840
371,22,870,54,50,82,14840
371,23,152,116,58,76,14840
371,24,774,101,34,81,14840
372,1,83,68,70,166,14880
372,8,1021,124,56,118,14880
372,10,1207,126,43,106,14880
372,11,301,125,79,200,14880
372,22,870,54,50,82,14880
373,1,83,68,70,166,14920
373,8,1018,123,56,120,14920
373,10,1208,126,42,106,14920
373,11,305,127,77,197,14920
373,22,870,54,50,82,14920
374,1,83,69,70,165,14960
374,8,1015,122,57,122,14960
374,10,1202,121,45,115,14960
374,11,308,127,75,195,14960
374,22,870,53,51,83,14960
375,1,83,69,70,165,15000
375,8,1012,120,57,124,15000
375,10,1201,120,45,118,15000
375,11,310,127,74,195,15000
375,22,871,53,50,83,15000
376,1,83,69,70,166,15040
376,8,1008,120,58,125,15040
376,10,1206,122,42,112,15040
376,11,314,127,72,192,15040
376,22,871,53,49,82,15040
376,24,759,92,38,88,15040
377,1,82,69,71,166,15080
377,8,1003,121,56,122,15080
377,10,1205,121,43,113,15080
377,11,318,127,70,187,15080
377,22,871,53,49,82,15080
377,24,756,92,37,87,15080
377,25,921,98,45,89,15080
378,1,83,69,69,166,15120
378,8,999,121,57,122,15120
378,11,323,125,68,186,15120
378,22,870,53,51,82,15120
378,23,153,116,57,76,15120
378,24,753,92,37,85,15120
378,25,921,99,45,87,15120
379,1,83,69,69,166,15160
379,8,997,120,57,121,15160
379,10,1201,119,44,120,15160
379,11,324,125,69,186,15160
379,22,870,53,50,83,15160
379,23,153,116,58,76,15160
379,24,748,92,36,85,15160
379,25,921,99,45,87,15160
380,1,83,69,70,166,15200
380,8,995,122,57,119,15200
380,10,1201,117,44,122,15200
380,11,327,124,68,185,15200
380,22,870,53,50,83,15200
380,23,153,116,57,75,15200
380,24,745,91,36,87,15200
380,25,921,99,45,86,15200
381,1,83,69,70,166,15240
381,8,991,123,57,119,15240
381,10,1201,118,43,121,15240
381,11,330,123,67,184,15240
381,22,870,53,50,83,15240
381,23,153,116,57,75,15240
381,24,741,89,37,88,15240
381,25,922,99,44,86,15240
382,1,83,69,70,166,15280
382,8,985,120,59,125,15280
382,10,1201,117,43,123,15280
382,11,333,125,65,178,15280
382,22,870,52,50,85,15280
382,23,153,116,57,75,15280
382,24,737,88,37,88,15280
382,25,922,100,45,85,15280
383,1,83,69,70,166,15320
383,8,981,118,60,129,15320
383,10,1201,116,43,123,15320
383,11,336,127,65,176,15320
383,22,870,52,50,85,15320
383,23,153,116,56,74,15320
383,24,735,89,34,82,15320
383,25,922,101,44,84,15320
384,1,83,69,70,166,15360
384,8,976,119,60,128,15360
384,10,1202,117,42,122,15360
384,11,339,126,66,177,15360
384,22,870,52,50,84,15360
384,24,732,91,34,81,15360
385,1,83,69,70,167,15400
385,8,973,118,61,129,15400
385,10,1202,117,42,123,15400
385,11,342,125,67,178,15400
385,22,870,52,50,84,15400
385,24,731,90,34,82,15400
386,1,83,69,70,166,15440
386,8,973,119,57,124,15440
386,10,1202,116,41,123,15440
386,11,345,126,67,175,15440
386,24,729,89,35,83,15440
387,1,84,68,69,165,15480
387,8,972,121,55,120,15480
387,10,1202,117,41,121,15480
387,11,353,130,65,167,15480
387,23,153,116,58,75,15480
387,24,728,89,35,83,15480
388,1,84,68,68,165,15520
388,8,968,121,55,121,15520
388,10,1202,117,41,122,15520
388,11,357,131,67,167,15520
388,23,153,116,57,75,15520
388,24,723,88,36,84,15520
389,1,83,68,70,165,15560
389,8,965,121,54,121,15560
389,10,1202,117,41,122,15560
389,11,359,130,68,168,15560
389,23,153,116,58,75,15560
389,24,721,86,35,83,15560
390,1,83,68,70,165,15600
390,8,963,122,53,119,15600
390,10,1202,117,41,122,15600
390,11,361,130,68,167,15600
390,23,153,116,58,75,15600
390,24,720,87,34,79,15600
391,1,83,67,69,166,15640
391,8,956,124,51,113,15640
391,10,1202,117,40,122,15640
391,11,366,127,67,163,15640
391,23,153,115,58,75,15640
391,24,718,86,33,79,15640
392,1,83,67,69,166,15680
392,8,953,125,50,112,15680
392,11,369,124,68,165,15680
392,23,153,115,58,75,15680
393,1,83,67,69,167,15720
393,8,939,110,60,127,15720
393,11,370,123,69,166,15720
393,23,153,115,58,75,15720
394,1,83,67,69,167,15760
394,8,934,106,63,130,15760
394,11,371,123,69,166,15760
395,1,83,68,69,166,15800
395,8,933,115,60,122,15800
395,11,373,124,69,164,15800
396,1,83,68,69,166,15840
396,8,932,118,58,119,15840
396,11,374,124,69,165,15840
397,1,83,68,69,166,15880
397,8,929,121,57,115,15880
397,11,377,123,68,166,15880
397,23,153,115,58,75,15880
398,1,83,67,69,167,15920
398,8,926,119,58,118,15920
398,11,379,122,68,166,15920
398,23,153,116,57,75,15920
398,27,907,64,90,166,15920
399,1,83,67,69,168,15960
399,8,925,117,57,119,15960
399,11,381,121,68,166,15960
399,23,153,116,57,75,15960
399,27,908,66,87,162,15960
400,1,83,67,69,168,16000
400,8,923,117,57,117,16000
400,11,383,119,68,168,16000
400,23,153,116,57,75,16000
400,27,907,63,89,165,16000
401,1,83,67,69,168,16040
401,8,923,114,56,118,16040
401,11,385,119,68,168,16040
401,23,153,117,57,74,16040
401,27,906,59,91,168,16040
402,1,84,67,68,167,16080
402,8,920,113,55,118,16080
402,11,386,119,67,169,16080
402,27,906,56,91,168,16080
403,1,83,67,69,167,16120
403,8,915,110,56,121,16120
403,11,389,120,66,167,16120
403,27,904,60,89,164,16120
404,1,83,67,69,167,16160
404,8,912,110,56,120,16160
404,11,391,121,66,165,16160
404,27,899,63,87,163,16160
405,1,83,67,69,167,16200
405,10,1203,119,39,120,16200
405,11,401,125,64,159,16200
405,27,892,63,88,165,16200
406,1,83,67,69,167,16240
406,10,1203,119,39,121,16240
406,11,405,127,61,156,16240
406,27,884,61,91,171,16240
407,1,83,67,69,167,16280
407,8,895,115,55,116,16280
407,10,1203,119,40,121,16280
407,11,408,127,60,154,16280
407,27,880,61,92,171,16280
408,1,83,67,69,167,16320
408,8,890,113,57,120,16320
408,10,1203,118,40,124,16320
408,11,410,126,59,154,16320
409,1,84,68,68,165,16360
409,8,887,111,58,122,16360
409,10,1203,117,40,125,16360
409,11,411,125,60,155,16360
410,1,84,68,68,164,16400
410,8,885,110,57,121,16400
410,10,1203,118,40,124,16400
410,11,411,121,61,160,16400
411,1,84,69,67,162,16440
411,8,880,108,58,124,16440
411,10,1203,119,40,123,16440
411,11,414,115,63,171,16440
412,1,84,69,67,162,16480
412,8,877,107,57,123,16480
412,10,1203,120,39,122,16480
412,11,415,110,62,171,16480
413,1,84,70,67,160,16520
413,8,874,105,56,125,16520
413,10,1203,119,39,122,16520
413,11,416,109,61,170,16520
413,27,853,45,90,177,16520
414,1,84,70,67,160,16560
414,8,870,104,57,126,16560
414,10,1208,122,38,115,16560
414,11,421,109,59,167,16560
414,27,850,44,87,176,16560
415,1,84,70,68,160,16600
415,10,1208,122,38,114,16600
415,11,424,110,58,166,16600
415,27,848,43,85,177,16600
416,1,84,69,68,161,16640
416,10,1210,123,37,113,16640
416,11,426,111,58,164,16640
416,27,845,42,84,179,16640
417,1,84,69,68,161,16680
417,10,1211,124,37,111,16680
417,11,428,112,57,164,16680
417,27,842,44,82,175,16680
418,1,84,69,68,161,16720
418,10,1211,121,37,112,16720
418,11,431,111,57,165,16720
418,27,839,45,81,174,16720
419,1,84,69,68,161,16760
419,10,1211,119,38,113,16760
419,11,433,112,57,165,16760
419,27,836,45,81,173,16760
420,1,84,69,68,163,16800
420,10,1211,119,38,113,16800
420,11,437,113,57,165,16800
420,27,835,46,81,171,16800
421,1,84,69,68,163,16840
421,11,438,114,57,165,16840
421,23,154,117,55,71,16840
421,27,834,45,81,172,16840
422,1,83,69,70,163,16880
422,11,440,114,57,164,16880
422,23,153,117,56,70,16880
422,27,834,45,81,172,16880
423,1,83,68,70,165,16920
423,11,442,114,57,164,16920
423,23,153,117,56,70,16920
423,27,834,47,81,168,16920
424,1,83,68,70,165,16960
424,11,445,114,56,163,16960
424,23,152,117,57,70,16960
424,27,834,51,80,162,16960
425,1,83,68,69,165,17000
425,11,446,113,57,165,17000
425,23,153,117,56,70,17000
425,27,834,53,79,158,17000
426,1,83,68,69,165,17040
426,11,447,111,58,167,17040
426,23,152,117,57,71,17040
426,27,834,56,77,152,17040
427,1,84,68,69,165,17080
427,11,448,110,58,168,17080
427,23,152,117,57,71,17080
427,27,833,55,79,151,17080
428,1,84,68,69,165,17120
428,11,453,110,58,166,17120
428,23,152,117,57,71,17120
428,27,824,56,79,154,17120
429,1,84,68,69,165,17160
429,8,825,97,49,111,17160
429,11,457,110,57,164,17160
429,23,152,117,57,72,17160
429,27,822,57,78,152,17160
430,1,84,68,69,164,17200
430,8,821,96,49,114,17200
430,11,462,114,53,154,17200
430,23,152,116,57,73,17200
430,28,871,54,49,81,17200
431,1,84,68,69,164,17240
431,8,818,95,50,116,17240
431,11,466,117,50,149,17240
431,23,152,116,57,73,17240
431,28,873,54,47,80,17240
432,1,84,68,69,164,17280
432,8,816,93,51,117,17280
432,11,469,117,49,149,17280
432,23,152,116,57,73,17280
432,28,873,55,47,78,17280
433,1,84,69,69,163,17320
433,8,812,94,51,116,17320
433,11,473,118,47,146,17320
433,23,152,116,57,73,17320
434,1,84,69,69,163,17360
434,8,810,94,51,118,17360
434,11,475,119,46,142,17360
434,23,152,116,57,73,17360
435,1,84,69,69,163,17400
435,8,808,94,51,118,17400
435,11,476,114,49,149,17400
435,23,152,116,57,73,17400
436,1,84,69,69,163,17440
436,8,805,93,52,120,17440
436,11,475,116,49,147,17440
436,23,152,116,57,73,17440
437,1,84,69,69,163,17480
437,8,802,92,51,122,17480
437,11,476,116,48,148,17480
437,23,152,116,57,73,17480
437,29,1069,113,41,88,17480
438,1,84,68,69,165,17520
438,8,801,92,48,118,17520
438,11,478,115,50,151,17520
438,23,152,117,57,72,17520
438,29,1072,117,39,83,17520
439,1,84,68,68,164,17560
439,8,799,92,46,113,17560
439,11,480,115,51,151,17560
439,23,152,117,57,72,17560
439,28,872,55,49,79,17560
439,29,1074,118,39,83,17560
440,1,84,68,68,164,17600
440,8,797,91,45,111,17600
440,11,481,115,52,153,17600
440,23,152,117,57,72,17600
440,28,872,55,48,79,17600
440,29,1078,120,39,81,17600
441,1,84,69,68,163,17640
441,8,795,90,46,113,17640
441,11,481,109,54,162,17640
441,23,152,117,57,72,17640
441,28,872,55,48,79,17640
441,29,1080,120,40,80,17640
442,1,83,69,68,163,17680
442,8,789,85,49,121,17680
442,11,484,106,52,156,17680
442,23,152,117,57,72,17680
442,28,872,55,48,79,17680
442,29,1087,119,39,81,17680
443,1,83,69,69,163,17720
443,8,787,86,46,117,17720
443,11,487,106,49,151,17720
443,23,152,117,57,72,17720
443,28,872,56,48,78,17720
443,29,1090,118,41,84,17720
444,1,83,69,68,164,17760
444,8,782,88,46,114,17760
444,11,488,106,49,151,17760
444,23,152,117,57,73,17760
444,29,1092,118,42,84,17760
445,1,84,69,68,164,17800
445,8,779,89,46,113,17800
445,11,490,106,47,148,17800
445,23,152,117,57,72,17800
445,29,1096,118,41,84,17800
446,1,84,69,69,164,17840
446,8,775,88,47,115,17840
446,11,492,106,46,147,17840
446,23,152,117,57,72,17840
446,29,1100,119,40,81,17840
447,1,84,69,69,164,17880
447,8,772,88,49,116,17880
447,11,494,106,45,145,17880
447,23,152,117,57,72,17880
447,29,1102,120,40,80,17880
448,1,84,68,69,165,17920
448,8,770,90,48,115,17920
448,11,495,105,46,148,17920
448,23,152,116,57,73,17920
448,29,1103,120,41,79,17920
449,1,84,68,69,165,17960
449,8,769,92,47,111,17960
449,11,497,105,45,147,17960
449,23,152,116,57,72,17960
449,29,1104,120,43,81,17960
450,1,84,69,68,164,18000
450,8,766,92,47,112,18000
450,11,499,104,46,149,18000
450,23,152,116,57,72,18000
450,29,1104,118,46,85,18000
451,1,84,69,68,164,18040
451,8,765,92,46,109,18040
451,11,500,103,47,151,18040
451,23,152,116,57,72,18040
451,29,1109,119,46,84,18040
452,1,83,69,69,164,18080
452,8,764,92,44,105,18080
452,11,502,102,47,152,18080
452,23,152,116,57,72,18080
452,29,1111,119,47,84,18080
453,1,83,69,69,164,18120
453,8,762,91,44,106,18120
453,11,502,102,47,152,18120
453,23,152,116,57,71,18120
453,29,1113,121,47,84,18120
454,1,83,69,69,164,18160
454,8,760,88,44,110,18160
454,11,502,101,48,153,18160
454,23,152,116,57,71,18160
454,28,870,54,50,81,18160
454,29,1116,123,47,83,18160
454,30,720,75,29,95,18160
455,1,84,69,68,164,18200
455,8,758,88,44,110,18200
455,11,503,101,48,152,18200
455,23,152,116,57,71,18200
455,28,870,53,50,83,18200
455,29,1118,125,48,81,18200
455,30,721,75,30,96,18200
455,31,1214,114,34,122,18200
456,1,84,69,68,165,18240
456,8,756,87,44,110,18240
456,11,506,102,47,149,18240
456,23,152,116,57,71,18240
456,28,870,53,50,83,18240
456,29,1122,125,48,82,18240
456,30,724,76,30,93,18240
456,31,1214,114,34,122,18240
457,1,84,70,68,164,18280
457,8,755,86,45,110,18280
457,11,508,102,46,147,18280
457,23,151,116,59,72,18280
457,28,870,52,50,84,18280
457,29,1125,127,47,80,18280
457,30,729,76,31,98,18280
458,1,84,69,68,165,18320
458,8,753,84,46,114,18320
458,11,509,101,47,147,18320
458,23,151,116,59,72,18320
458,29,1130,125,48,83,18320
458,30,731,79,31,99,18320
459,1,84,69,68,165,18360
459,8,753,85,44,113,18360
459,11,511,102,46,146,18360
459,23,151,116,59,72,18360
459,29,1133,117,51,90,18360
459,30,734,82,32,101,18360
460,1,84,69,68,165,18400
460,8,752,88,43,107,18400
460,11,513,100,47,148,18400
460,23,151,116,59,73,18400
460,29,1136,121,48,86,18400
460,30,737,81,34,107,18400
461,1,83,69,69,166,18440
461,8,751,88,42,106,18440
461,11,516,100,45,146,18440
461,23,152,116,57,72,18440
461,29,1138,114,51,94,18440
461,30,742,82,35,106,18440
461,31,1214,116,33,120,18440
462,1,83,69,69,167,18480
462,11,517,102,44,142,18480
462,23,152,116,57,72,18480
462,29,1140,120,47,88,18480
462,30,744,81,36,108,18480
462,31,1214,118,33,117,18480
462,32,0,160,49,345,18480
463,1,83,69,69,168,18520
463,11,519,102,43,141,18520
463,23,152,117,57,71,18520
463,29,1143,123,45,85,18520
463,30,744,80,36,107,18520
463,31,1214,121,32,111,18520
463,32,4,162,48,334,18520
464,1,83,69,69,170,18560
464,11,520,104,43,140,18560
464,23,152,117,57,71,18560
464,29,1146,125,44,83,18560
464,30,744,80,36,105,18560
464,31,1214,122,32,109,18560
464,32,8,156,49,348,18560
465,1,83,69,70,170,18600
465,11,521,105,42,138,18600
465,23,151,117,59,71,18600
465,29,1148,126,45,83,18600
465,30,742,79,38,107,18600
465,31,1214,125,31,104,18600
465,32,14,183,46,309,18600
466,1,83,67,71,174,18640
466,11,522,105,42,138,18640
466,23,151,117,59,72,18640
466,29,1150,126,45,83,18640
466,30,742,80,38,105,18640
466,31,1208,122,33,111,18640
466,32,26,185,50,311,18640
467,1,82,67,71,175,18680
467,11,522,106,42,138,18680
467,23,151,117,59,72,18680
467,29,1156,128,44,79,18680
467,30,741,80,39,107,18680
467,31,1205,121,35,110,18680
467,32,42,199,53,287,18680
468,1,81,66,71,175,18720
468,8,758,84,38,96,18720
468,11,523,106,42,138,18720
468,23,151,117,59,72,18720
468,29,1161,128,44,79,18720
468,30,739,81,39,106,18720
468,31,1203,120,36,109,18720
468,32,48,197,60,284,18720
469,1,83,68,69,169,18760
469,8,759,84,38,97,18760
469,11,524,106,42,137,18760
469,23,152,117,57,71,18760
469,29,1163,128,45,80,18760
469,30,736,83,38,103,18760
469,31,1202,122,36,110,18760
469,32,50,203,65,275,18760
470,1,82,70,68,165,18800
470,8,759,85,38,97,18800
470,11,524,105,42,137,18800
470,23,152,116,57,72,18800
470,29,1168,128,45,80,18800
470,30,733,84,39,102,18800
470,31,1198,123,39,109,18800
470,32,48,198,72,276,18800
471,1,82,70,69,167,18840
471,8,760,84,40,100,18840
471,11,525,105,42,139,18840
471,23,153,116,57,71,18840
471,29,1171,127,46,82,18840
471,30,730,83,39,104,18840
471,31,1195,123,39,109,18840
471,32,45,191,80,282,18840
472,1,81,69,70,172,18880
472,8,762,84,40,101,18880
472,11,526,107,41,136,18880
472,23,153,116,57,71,18880
472,29,1173,126,47,85,18880
472,30,728,82,40,105,18880
472,31,1193,124,40,108,18880
472,32,40,187,87,282,18880
473,1,82,71,68,165,18920
473,8,763,83,41,103,18920
473,11,527,107,40,135,18920
473,23,152,117,57,70,18920
473,29,1176,126,47,85,18920
473,30,727,82,40,104,18920
473,31,1191,124,41,106,18920
473,32,39,186,90,276,18920
474,1,85,75,63,149,18960
474,8,764,83,42,104,18960
474,11,528,105,40,135,18960
474,23,152,117,57,70,18960
474,30,726,81,39,104,18960
474,31,1190,124,42,105,18960
474,32,38,183,94,271,18960
474,33,5,151,62,274,18960
475,1,88,73,54,125,19000
475,8,766,82,42,106,19000
475,11,529,103,39,134,19000
475,23,152,117,58,70,19000
475,30,722,79,39,104,19000
475,31,1190,122,43,107,19000
475,32,56,195,90,254,19000
475,33,7,148,62,270,19000
476,1,90,74,50,114,19040
476,8,769,82,41,105,19040
476,11,530,102,38,134,19040
476,23,152,117,58,70,19040
476,30,720,77,40,104,19040
476,31,1189,120,45,108,19040
476,32,65,192,91,255,19040
476,33,8,146,63,275,19040
477,1,90,73,49,109,19080
477,8,774,81,40,105,19080
477,11,530,94,39,136,19080
477,23,152,117,58,70,19080
477,30,718,77,40,104,19080
477,31,1188,120,47,108,19080
477,32,71,180,96,272,19080
477,33,18,146,64,277,19080
478,1,89,73,50,110,19120
478,8,775,79,42,109,19120
478,11,531,99,38,134,19120
478,23,152,116,58,72,19120
478,30,717,76,38,104,19120
478,31,1189,120,48,108,19120
478,32,77,174,97,280,19120
478,33,27,149,66,273,19120
479,1,88,72,53,113,19160
479,8,777,77,41,112,19160
479,11,531,101,37,134,19160
479,23,151,116,59,73,19160
479,30,715,75,39,106,19160
479,31,1189,123,47,105,19160
479,32,84,177,96,276,19160
479,33,32,149,67,274,19160
480,1,88,72,53,110,19200
480,8,778,76,42,114,19200
480,11,533,99,38,139,19200
480,23,146,118,73,92,19200
480,30,714,75,39,106,19200
480,31,1189,126,47,102,19200
480,32,100,192,90,249,19200
480,33,34,147,70,278,19200
481,1,88,72,52,107,19240
481,8,780,77,42,113,19240
481,11,534,98,38,141,19240
481,23,151,117,63,80,19240
481,30,714,74,38,105,19240
481,31,1190,131,45,96,19240
481,32,108,194,91,241,19240
481,33,36,143,72,281,19240
482,1,87,71,53,108,19280
482,8,782,78,42,113,19280
482,11,535,97,37,141,19280
482,23,152,117,60,75,19280
482,30,713,73,38,105,19280
482,31,1191,134,44,93,19280
482,32,118,191,95,245,19280
482,33,42,148,73,275,19280
483,1,86,71,54,110,19320
483,8,784,78,42,114,19320
483,11,536,98,37,140,19320
483,23,152,117,59,75,19320
483,30,712,72,38,105,19320
483,31,1191,136,43,90,19320
483,32,124,188,98,249,19320
483,33,47,146,76,278,19320
484,1,85,71,55,109,19360
484,8,784,84,42,111,19360
484,11,536,97,37,142,19360
484,23,152,116,59,74,19360
484,30,711,71,38,106,19360
484,31,1191,133,44,92,19360
